date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:45	1869/1869	------	200	untouched ('')	image/png	etag:%2264918dfe-74d%22	https://aviatorpredict.com/favicon-32x32.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/favicon-32x32.png	(from https://aviatorpredict.com/)
21:01:45	999/999	------	200	untouched ('')	image/png	etag:%2264918dfd-3e7%22	https://aviatorpredict.com/favicon-16x16.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/favicon-16x16.png	(from https://aviatorpredict.com/)
21:01:45	426/426	------	200	untouched ('')	application/octet-stream	etag:%2264918dfe-1aa%22	https://aviatorpredict.com/site.webmanifest	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/site.webmanifest	(from https://aviatorpredict.com/)
21:01:45	11092/11092	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918dfe-2b54%22	https://aviatorpredict.com/safari-pinned-tab.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/safari-pinned-tab.svg	(from https://aviatorpredict.com/)
21:01:45	116198/116198	------	200	untouched ('')	image/png	etag:%2264960c09-1c5e6%22	https://aviatorpredict.com/files/3.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/3.png	(from https://aviatorpredict.com/)
21:01:45	23761/23761	------	200	untouched ('')	image/jpeg	etag:%2264918d6c-5cd1%22	https://aviatorpredict.com/images/aviatorpredictor.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/aviatorpredictor.jpg	(from https://aviatorpredict.com/)
21:01:45	29482/29482	------	200	untouched ('OK')	text/css	etag:W/%2264a710bf-732a%22	https://aviatorpredict.com/css/css/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/css/css/styles.css	(from https://aviatorpredict.com/)
21:01:45	7619/7619	------	200	untouched ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:28:24%20GMT	https://aviatorpredict.com/docs/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/index.html	(from https://aviatorpredict.com/)
21:01:45	5808/5808	------	200	untouched ('OK')	text/html	date:Wed,%2023%20Aug%202023%2017:57:25%20GMT	https://aviatorpredict.com/demo/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/demo/index.html	(from https://aviatorpredict.com/)
21:01:45	155197/155197	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d98-25e3d%22	https://aviatorpredict.com/assets/img/flags/es.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/es.svg	(from https://aviatorpredict.com/)
21:01:45	475/475	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d95-1db%22	https://aviatorpredict.com/assets/img/flags/fr.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/fr.svg	(from https://aviatorpredict.com/)
21:01:45	323/323	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d97-143%22	https://aviatorpredict.com/assets/img/flags/tr.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/tr.svg	(from https://aviatorpredict.com/)
21:01:45	683/683	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d97-2ab%22	https://aviatorpredict.com/assets/img/flags/de.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/de.svg	(from https://aviatorpredict.com/)
21:01:45	13093/13093	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d98-3325%22	https://aviatorpredict.com/assets/img/flags/pt.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/pt.svg	(from https://aviatorpredict.com/)
21:01:45	628/628	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d98-274%22	https://aviatorpredict.com/assets/img/flags/ko.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/ko.svg	(from https://aviatorpredict.com/)
21:01:45	2562/2562	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d97-a02%22	https://aviatorpredict.com/assets/img/flags/az.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/az.svg	(from https://aviatorpredict.com/)
21:01:45	1243/1243	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d97-4db%22	https://aviatorpredict.com/assets/img/flags/uz.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/uz.svg	(from https://aviatorpredict.com/)
21:01:45	848/848	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d96-350%22	https://aviatorpredict.com/assets/img/flags/in.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/in.svg	(from https://aviatorpredict.com/)
21:01:45	165/165	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d97-a5%22	https://aviatorpredict.com/assets/img/flags/bn.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/bn.svg	(from https://aviatorpredict.com/)
21:01:45	1577/1577	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d97-629%22	https://aviatorpredict.com/assets/img/flags/uk.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/uk.svg	(from https://aviatorpredict.com/)
21:01:45	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:25%20GMT	https://aviatorpredict.com/bal/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/bal/index.html	(from https://aviatorpredict.com/)
21:01:45	160349/160349	------	200	untouched ('')	image/png	etag:%2264960c09-2725d%22	https://aviatorpredict.com/files/1.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/1.png	(from https://aviatorpredict.com/)
21:01:45	11651/11651	------	200	untouched ('OK')	text/html	date:Fri,%2028%20Jul%202023%2015:09:08%20GMT	https://aviatorpredict.com/aviator-predictor-apk.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/aviator-predictor-apk.html	(from https://aviatorpredict.com/)
21:01:45	138597/138597	------	200	untouched ('')	image/png	etag:%2264960c09-21d65%22	https://aviatorpredict.com/files/4.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/4.png	(from https://aviatorpredict.com/)
21:01:45	120896/120896	------	200	untouched ('')	image/png	etag:%2264960c09-1d840%22	https://aviatorpredict.com/files/2.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/2.png	(from https://aviatorpredict.com/)
21:01:45	17088/17088	------	200	untouched ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:30:14%20GMT	https://aviatorpredict.com/unitech.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/unitech.html	(from https://aviatorpredict.com/)
21:01:45	117131/117131	------	200	untouched ('')	image/png	etag:%2264918d55-1c98b%22	https://aviatorpredict.com/media/live/1win.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/1win.png	(from https://aviatorpredict.com/)
21:01:45	103947/103947	------	200	untouched ('')	image/png	etag:%2264918d55-1960b%22	https://aviatorpredict.com/media/live/casinozer.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/casinozer.png	(from https://aviatorpredict.com/)
21:01:45	110293/110293	------	200	untouched ('')	image/png	etag:%2264918d55-1aed5%22	https://aviatorpredict.com/media/live/betano.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/betano.png	(from https://aviatorpredict.com/)
21:01:45	108861/108861	------	200	untouched ('')	image/png	etag:%2264918d55-1a93d%22	https://aviatorpredict.com/media/live/1xbet.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/1xbet.png	(from https://aviatorpredict.com/)
21:01:45	101802/101802	------	200	untouched ('')	image/png	etag:%2264918d54-18daa%22	https://aviatorpredict.com/media/live/bitcasino.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/bitcasino.png	(from https://aviatorpredict.com/)
21:01:45	158647/158647	------	200	untouched ('')	image/png	etag:%2264c2bfe3-26bb7%22	https://aviatorpredict.com/files/5.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/5.png	(from https://aviatorpredict.com/)
21:01:45	3607/3607	------	200	untouched ('OK')	image/svg+xml	etag:W/%2264918d95-e17%22	https://aviatorpredict.com/assets/img/icons.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/icons.svg	(from https://aviatorpredict.com/)
21:01:45	2303/2303	------	200	untouched ('')	application/javascript	etag:W/%2264918d95-8ff%22	https://aviatorpredict.com/assets/js/scripts.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/js/scripts.js	(from https://aviatorpredict.com/)
21:01:45	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:28%20GMT	https://aviatorpredict.com/bales/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/bales/index.html	(from https://aviatorpredict.com/es/)
21:01:45	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:28%20GMT	https://aviatorpredict.com/balfr/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balfr/index.html	(from https://aviatorpredict.com/fr/)
21:01:45	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:29%20GMT	https://aviatorpredict.com/balde/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balde/index.html	(from https://aviatorpredict.com/de/)
21:01:46	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:29%20GMT	https://aviatorpredict.com/balpt/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balpt/index.html	(from https://aviatorpredict.com/pt/)
21:01:46	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:59:42%20GMT	https://aviatorpredict.com/balin/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balin/index.html	(from https://aviatorpredict.com/in/)
21:01:47	0/-1	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2018:01:47%20GMT	https://aviatorpredict.com/balaz/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balaz/index.html	(from https://aviatorpredict.com/az/)
21:01:47	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2018:01:47%20GMT	https://aviatorpredict.com/balko/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balko/index.html	(from https://aviatorpredict.com/ko/)
21:01:47	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2018:01:47%20GMT	https://aviatorpredict.com/baluz/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/baluz/index.html	(from https://aviatorpredict.com/uz/)
21:01:47	0/0	------	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:59:43%20GMT	https://aviatorpredict.com/baltr/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/baltr/index.html	(from https://aviatorpredict.com/tr/)
21:01:47	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2018:01:47%20GMT	https://aviatorpredict.com/balbn/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balbn/index.html	(from https://aviatorpredict.com/bn/)
21:01:47	2892/2892	------	200	untouched ('')	application/octet-stream	etag:%2264952346-b4c%22	https://aviatorpredict.com/fonts/S6uyw4BMUTPHjxAwXiWtFCfQ7A.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6uyw4BMUTPHjxAwXiWtFCfQ7A.woff2	(from https://aviatorpredict.com/css/css/styles.css)
21:01:47	13980/13980	---M--	200	added ('OK')	application/octet-stream	etag:%2264952346-369c%22	https://aviatorpredict.com/fonts/S6uyw4BMUTPHjx4wXiWtFCc.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6uyw4BMUTPHjx4wXiWtFCc.woff2	(from https://aviatorpredict.com/css/css/styles.css)
21:01:48	2936/2936	---M--	200	added ('OK')	application/octet-stream	etag:%2264952346-b78%22	https://aviatorpredict.com/fonts/S6u9w4BMUTPHh6UVSwaPGQ3q5d0N7w.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6u9w4BMUTPHh6UVSwaPGQ3q5d0N7w.woff2	(from https://aviatorpredict.com/css/css/styles.css)
21:01:48	14168/14168	---M--	200	added ('OK')	application/octet-stream	etag:%2264952346-3758%22	https://aviatorpredict.com/fonts/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6u9w4BMUTPHh6UVSwiPGQ3q5d0.woff2	(from https://aviatorpredict.com/css/css/styles.css)
21:01:48	2956/2956	---M--	200	added ('OK')	application/octet-stream	etag:%2264952346-b8c%22	https://aviatorpredict.com/fonts/S6u9w4BMUTPHh50XSwaPGQ3q5d0N7w.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6u9w4BMUTPHh50XSwaPGQ3q5d0N7w.woff2	(from https://aviatorpredict.com/css/css/styles.css)
21:01:48	13724/13724	---M--	200	added ('OK')	application/octet-stream	etag:%2264952346-359c%22	https://aviatorpredict.com/fonts/S6u9w4BMUTPHh50XSwiPGQ3q5d0.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6u9w4BMUTPHh50XSwiPGQ3q5d0.woff2	(from https://aviatorpredict.com/css/css/styles.css)
21:01:49	1044/1044	---M--	200	added ('OK')	image/png	etag:%2264918d95-414%22	https://aviatorpredict.com/assets/img/raster-icons/other-games.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/raster-icons/other-games.png	(from https://aviatorpredict.com/css/css/styles.css)
21:01:49	350/350	---M--	200	added ('OK')	image/png	etag:%2264918d96-15e%22	https://aviatorpredict.com/assets/img/raster-icons/mobile.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/raster-icons/mobile.png	(from https://aviatorpredict.com/css/css/styles.css)
21:01:49	1222/1222	---M--	200	added ('OK')	image/png	etag:%2264918d96-4c6%22	https://aviatorpredict.com/assets/img/raster-icons/live.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/raster-icons/live.png	(from https://aviatorpredict.com/css/css/styles.css)
21:01:49	380/380	---M--	200	added ('OK')	image/png	etag:%2264918d95-17c%22	https://aviatorpredict.com/assets/img/raster-icons/star-rating.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/raster-icons/star-rating.png	(from https://aviatorpredict.com/css/css/styles.css)
21:01:50	368/368	---M--	200	added ('OK')	image/png	etag:%2264918d95-170%22	https://aviatorpredict.com/assets/img/raster-icons/rating-star-tablet-grey.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/raster-icons/rating-star-tablet-grey.png	(from https://aviatorpredict.com/css/css/styles.css)
21:01:50	368/368	---M--	200	added ('OK')	image/png	etag:%2264918d95-170%22	https://aviatorpredict.com/assets/img/raster-icons/rating-star-tablet.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/raster-icons/rating-star-tablet.png	(from https://aviatorpredict.com/css/css/styles.css)
21:01:50	48682/48682	------	200	untouched ('')	image/jpeg	etag:%2264918d6e-be2a%22	https://aviatorpredict.com/images/aviator-predictor.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/aviator-predictor.jpg	(from https://aviatorpredict.com/docs/)
21:01:51	160302/160302	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d82-2722e%22	https://aviatorpredict.com/docs/assets/plugins/bootstrap/css/bootstrap.min.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://aviatorpredict.com/docs/)
21:01:51	1262293/1262293	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d81-1342d5%22	https://aviatorpredict.com/docs/assets/fontawesome/js/all.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/fontawesome/js/all.js	(from https://aviatorpredict.com/docs/)
21:01:51	25237/25237	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d83-6295%22	https://aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/elegant_font/css/style.css	(from https://aviatorpredict.com/docs/)
21:01:52	24695/24695	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d7f-6077%22	https://aviatorpredict.com/docs/assets/css/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/css/styles.css	(from https://aviatorpredict.com/docs/)
21:01:52	19806/19806	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264e319e9-4d5e%22	https://buttons.github.io/buttons.js	C:/Users/CASPER/Desktop/aviaotrr/a/buttons.github.io/buttons.js	(from https://aviatorpredict.com/docs/)
21:01:52	9110/9110	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:28:25%20GMT	https://aviatorpredict.com/docs/start.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/start.html	(from https://aviatorpredict.com/docs/)
21:01:52	25301/25301	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:28:25%20GMT	https://aviatorpredict.com/docs/gains.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/gains.html	(from https://aviatorpredict.com/docs/)
21:01:53	23990/23990	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:28:24%20GMT	https://aviatorpredict.com/docs/faqs.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/faqs.html	(from https://aviatorpredict.com/docs/)
21:01:53	4695/4695	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2018:01:53%20GMT	https://aviatorpredict.com/cdn-cgi/l/email-protection	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/cdn-cgi/l/email-protection.html	(from https://aviatorpredict.com/docs/)
21:01:53	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264e38ff7-4d7%22	https://aviatorpredict.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://aviatorpredict.com/docs/)
21:01:53	88145/88145	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d7f-15851%22	https://aviatorpredict.com/docs/assets/plugins/jquery-3.4.1.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/jquery-3.4.1.min.js	(from https://aviatorpredict.com/docs/)
21:01:53	60044/60044	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d82-ea8c%22	https://aviatorpredict.com/docs/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://aviatorpredict.com/docs/)
21:01:54	6500/6500	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d83-1964%22	https://aviatorpredict.com/docs/assets/plugins/stickyfill/dist/stickyfill.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/plugins/stickyfill/dist/stickyfill.min.js	(from https://aviatorpredict.com/docs/)
21:01:54	795/795	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d7f-31b%22	https://aviatorpredict.com/docs/assets/js/main.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/assets/js/main.js	(from https://aviatorpredict.com/docs/)
21:01:54	2588/2588	---MCZ	200	added ('OK')	text/css	etag:W/%2264bd6d68-a1c%22	https://aviatorpredict.com/steps/css/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/steps/css/styles.css	(from https://aviatorpredict.com/demo/)
21:01:54	162264/162264	------	200	untouched ('OK')	text/css	etag:W/%22279d8-G+N7YjBsjAxndbtMk8XkxOE9l3U%22	https://cdn.jsdelivr.net/npm/bootstrap@4.6.2/dist/css/bootstrap.min.css	C:/Users/CASPER/Desktop/aviaotrr/a/cdn.jsdelivr.net/npm/bootstrap@4.6.2/dist/css/bootstrap.min.css	(from https://aviatorpredict.com/demo/)
21:01:55	87462/87462	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-155a6%22	https://code.jquery.com/jquery-3.7.0.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/code.jquery.com/jquery-3.7.0.min.js	(from https://aviatorpredict.com/demo/)
21:01:55	62563/62563	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f463-4yQGPI9GxrKUJ98VQvECatIw9gQ%22	https://cdn.jsdelivr.net/npm/bootstrap@4.6.2/dist/js/bootstrap.min.js	C:/Users/CASPER/Desktop/aviaotrr/a/cdn.jsdelivr.net/npm/bootstrap@4.6.2/dist/js/bootstrap.min.js	(from https://aviatorpredict.com/demo/)
21:01:56	10204/10204	---M--	200	added ('OK')	image/jpeg	etag:%2264918d65-27dc%22	https://aviatorpredict.com/files/1win1.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/1win1.jpg	(from https://aviatorpredict.com/demo/)
21:01:56	12711/12711	---M--	200	added ('OK')	image/png	etag:%2264918d5b-31a7%22	https://aviatorpredict.com/files/y.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/y.png	(from https://aviatorpredict.com/demo/)
21:01:57	7086/7086	------	200	untouched ('OK')	text/html	date:Wed,%2023%20Aug%202023%2017:59:44%20GMT	https://aviatorpredict.com/st0/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/st0/index.html	(from https://aviatorpredict.com/bal/)
21:01:57	19528/19528	------	200	untouched ('')	image/png	etag:%2264918d6b-4c48%22	https://aviatorpredict.com/images/preview.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/preview.png	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	3109/3109	------	200	untouched ('')	application/octet-stream	etag:%2264918d69-c25%22	https://aviatorpredict.com/files/css2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/css2	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	25611/25611	------	200	untouched ('OK')	text/css	etag:W/%2264918d5c-640b%22	https://aviatorpredict.com/files/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/styles.css	(from https://aviatorpredict.com/aviator-predictor-apk.html)
21:01:57	6967/6967	------	200	untouched ('OK')	text/css	etag:W/%2264918d5c-1b37%22	https://aviatorpredict.com/files/grid.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/grid.css	(from https://aviatorpredict.com/aviator-predictor-apk.html)
