date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:21	23891/23891	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:11:29%20GMT	https://aviatorpredict.com/az/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/az/index.html	(from https://aviatorpredict.com/)
20:57:21	116198/116198	---M--	200	added ('OK')	image/png	etag:%2264960c09-1c5e6%22	https://aviatorpredict.com/files/3.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/3.png	(from https://aviatorpredict.com/)
20:57:21	23761/23761	---M--	200	added ('OK')	image/jpeg	etag:%2264918d6c-5cd1%22	https://aviatorpredict.com/images/aviatorpredictor.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/aviatorpredictor.jpg	(from https://aviatorpredict.com/)
20:57:21	29482/29482	---MCZ	200	added ('OK')	text/css	etag:W/%2264a710bf-732a%22	https://aviatorpredict.com/css/css/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/css/css/styles.css	(from https://aviatorpredict.com/)
20:57:21	23294/23294	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:11:29%20GMT	https://aviatorpredict.com/uz/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/uz/index.html	(from https://aviatorpredict.com/)
20:57:21	30848/30848	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:11:29%20GMT	https://aviatorpredict.com/in/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/in/index.html	(from https://aviatorpredict.com/)
20:57:21	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2023%20Aug%202023%2017:57:22%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/CASPER/Desktop/aviaotrr/a/www.googletagmanager.com/gtm.95445.delayed	(from https://aviatorpredict.com/)
20:57:22	155197/155197	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d98-25e3d%22	https://aviatorpredict.com/assets/img/flags/es.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/es.svg	(from https://aviatorpredict.com/)
20:57:22	475/475	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d95-1db%22	https://aviatorpredict.com/assets/img/flags/fr.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/fr.svg	(from https://aviatorpredict.com/)
20:57:22	29666/29666	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2017:11:29%20GMT	https://aviatorpredict.com/bn/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/bn/index.html	(from https://aviatorpredict.com/)
20:57:22	323/323	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d97-143%22	https://aviatorpredict.com/assets/img/flags/tr.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/tr.svg	(from https://aviatorpredict.com/)
20:57:22	683/683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d97-2ab%22	https://aviatorpredict.com/assets/img/flags/de.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/de.svg	(from https://aviatorpredict.com/)
20:57:22	13093/13093	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d98-3325%22	https://aviatorpredict.com/assets/img/flags/pt.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/pt.svg	(from https://aviatorpredict.com/)
20:57:23	628/628	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d98-274%22	https://aviatorpredict.com/assets/img/flags/ko.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/ko.svg	(from https://aviatorpredict.com/)
20:57:23	2562/2562	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d97-a02%22	https://aviatorpredict.com/assets/img/flags/az.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/az.svg	(from https://aviatorpredict.com/)
20:57:23	24380/24380	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2016:52:22%20GMT	https://aviatorpredict.com/tr/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/tr/index.html	(from https://aviatorpredict.com/)
20:57:23	1243/1243	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d97-4db%22	https://aviatorpredict.com/assets/img/flags/uz.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/uz.svg	(from https://aviatorpredict.com/)
20:57:23	848/848	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d96-350%22	https://aviatorpredict.com/assets/img/flags/in.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/in.svg	(from https://aviatorpredict.com/)
20:57:24	165/165	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d97-a5%22	https://aviatorpredict.com/assets/img/flags/bn.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/bn.svg	(from https://aviatorpredict.com/)
20:57:24	1577/1577	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d97-629%22	https://aviatorpredict.com/assets/img/flags/uk.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/flags/uk.svg	(from https://aviatorpredict.com/)
20:57:24	7619/7619	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:28:24%20GMT	https://aviatorpredict.com/docs/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/docs/index.html	(from https://aviatorpredict.com/)
20:57:25	5808/5808	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2017:57:25%20GMT	https://aviatorpredict.com/demo/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/demo/index.html	(from https://aviatorpredict.com/)
20:57:25	160349/160349	---M--	200	added ('OK')	image/png	etag:%2264960c09-2725d%22	https://aviatorpredict.com/files/1.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/1.png	(from https://aviatorpredict.com/)
20:57:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:25%20GMT	https://aviatorpredict.com/bal/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/bal/index.html	(from https://aviatorpredict.com/)
20:57:25	11651/11651	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jul%202023%2015:09:08%20GMT	https://aviatorpredict.com/aviator-predictor-apk.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/aviator-predictor-apk.html	(from https://aviatorpredict.com/)
20:57:25	138597/138597	---M--	200	added ('OK')	image/png	etag:%2264960c09-21d65%22	https://aviatorpredict.com/files/4.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/4.png	(from https://aviatorpredict.com/)
20:57:25	120896/120896	---M--	200	added ('OK')	image/png	etag:%2264960c09-1d840%22	https://aviatorpredict.com/files/2.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/2.png	(from https://aviatorpredict.com/)
20:57:26	17088/17088	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jun%202023%2011:30:14%20GMT	https://aviatorpredict.com/unitech.html	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/unitech.html	(from https://aviatorpredict.com/)
20:57:26	117131/117131	---M--	200	added ('OK')	image/png	etag:%2264918d55-1c98b%22	https://aviatorpredict.com/media/live/1win.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/1win.png	(from https://aviatorpredict.com/)
20:57:26	103947/103947	---M--	200	added ('OK')	image/png	etag:%2264918d55-1960b%22	https://aviatorpredict.com/media/live/casinozer.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/casinozer.png	(from https://aviatorpredict.com/)
20:57:26	110293/110293	---M--	200	added ('OK')	image/png	etag:%2264918d55-1aed5%22	https://aviatorpredict.com/media/live/betano.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/betano.png	(from https://aviatorpredict.com/)
20:57:26	108861/108861	---M--	200	added ('OK')	image/png	etag:%2264918d55-1a93d%22	https://aviatorpredict.com/media/live/1xbet.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/1xbet.png	(from https://aviatorpredict.com/)
20:57:27	101802/101802	---M--	200	added ('OK')	image/png	etag:%2264918d54-18daa%22	https://aviatorpredict.com/media/live/bitcasino.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/live/bitcasino.png	(from https://aviatorpredict.com/)
20:57:27	158647/158647	---M--	200	added ('OK')	image/png	etag:%2264c2bfe3-26bb7%22	https://aviatorpredict.com/files/5.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/5.png	(from https://aviatorpredict.com/)
20:57:27	3607/3607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264918d95-e17%22	https://aviatorpredict.com/assets/img/icons.svg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/img/icons.svg	(from https://aviatorpredict.com/)
20:57:28	2303/2303	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264918d95-8ff%22	https://aviatorpredict.com/assets/js/scripts.js	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/assets/js/scripts.js	(from https://aviatorpredict.com/)
20:59:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:28%20GMT	https://aviatorpredict.com/bales/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/bales/index.html	(from https://aviatorpredict.com/es/)
20:59:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:28%20GMT	https://aviatorpredict.com/balfr/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balfr/index.html	(from https://aviatorpredict.com/fr/)
20:59:42	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:29%20GMT	https://aviatorpredict.com/balde/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balde/index.html	(from https://aviatorpredict.com/de/)
20:59:42	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:57:29%20GMT	https://aviatorpredict.com/balpt/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balpt/index.html	(from https://aviatorpredict.com/pt/)
20:59:42	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:59:42%20GMT	https://aviatorpredict.com/balin/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/balin/index.html	(from https://aviatorpredict.com/in/)
20:59:43	2892/2892	---M--	200	added ('OK')	application/octet-stream	etag:%2264952346-b4c%22	https://aviatorpredict.com/fonts/S6uyw4BMUTPHjxAwXiWtFCfQ7A.woff2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/fonts/S6uyw4BMUTPHjxAwXiWtFCfQ7A.woff2	(from https://aviatorpredict.com/css/css/styles.css)
20:59:45	162264/162264	---M-Z	200	added ('OK')	text/css	etag:W/%22279d8-G+N7YjBsjAxndbtMk8XkxOE9l3U%22	https://cdn.jsdelivr.net/npm/bootstrap@4.6.2/dist/css/bootstrap.min.css	C:/Users/CASPER/Desktop/aviaotrr/a/cdn.jsdelivr.net/npm/bootstrap@4.6.2/dist/css/bootstrap.min.css	(from https://aviatorpredict.com/demo/)
20:59:45	7086/7086	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2017:59:44%20GMT	https://aviatorpredict.com/st0/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/st0/index.html	(from https://aviatorpredict.com/bal/)
20:59:45	48682/48682	---M--	200	added ('OK')	image/jpeg	etag:%2264918d6e-be2a%22	https://aviatorpredict.com/images/aviator-predictor.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/aviator-predictor.jpg	(from https://aviatorpredict.com/docs/)
20:59:46	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2023%20Aug%202023%2017:59:43%20GMT	https://aviatorpredict.com/baltr/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/baltr/index.html	(from https://aviatorpredict.com/tr/)
20:59:46	19528/19528	---M--	200	added ('OK')	image/png	etag:%2264918d6b-4c48%22	https://aviatorpredict.com/images/preview.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/preview.png	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:46	3109/3109	---M--	200	added ('OK')	application/octet-stream	etag:%2264918d69-c25%22	https://aviatorpredict.com/files/css2	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/css2	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:46	25611/25611	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d5c-640b%22	https://aviatorpredict.com/files/styles.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/styles.css	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:46	6967/6967	---MCZ	200	added ('OK')	text/css	etag:W/%2264918d5c-1b37%22	https://aviatorpredict.com/files/grid.css	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/grid.css	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:47	15601/15601	---M--	200	added ('OK')	image/jpeg	etag:%2264918d70-3cf1%22	https://aviatorpredict.com/images/tap-apps.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/tap-apps.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:47	9583/9583	---M--	200	added ('OK')	image/jpeg	etag:%2264918d6c-256f%22	https://aviatorpredict.com/images/special-access.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/special-access.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:47	14491/14491	---M--	200	added ('OK')	image/jpeg	etag:%2264918d6e-389b%22	https://aviatorpredict.com/images/install-unknown-apps.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/install-unknown-apps.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:48	12446/12446	---M--	200	added ('OK')	image/jpeg	etag:%2264918d6c-309e%22	https://aviatorpredict.com/images/allow-apk-installation.jpg	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/images/allow-apk-installation.jpg	(from https://aviatorpredict.com/aviator-predictor-apk.html)
20:59:48	939/939	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Aug%202023%2017:59:48%20GMT	https://aviatorpredict.com/unitech/	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/unitech/index.html	(from https://aviatorpredict.com/unitech.html)
20:59:51	16550/16550	---M--	200	added ('OK')	image/png	etag:%2264918d63-40a6%22	https://aviatorpredict.com/files/111.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/files/111.png	(from https://aviatorpredict.com/unitech.html)
21:00:02	91535/91535	---M--	200	added ('OK')	image/png	etag:%2264918d4b-1658f%22	https://aviatorpredict.com/media/about_1.png	C:/Users/CASPER/Desktop/aviaotrr/a/aviatorpredict.com/media/about_1.html	(from https://aviatorpredict.com/unitech.html)
